T,s,MISE
200,41,0.0034653452351494285
200,42,0.009075620987946186
200,43,0.002876226587424097
200,44,0.016540434414776407
200,45,0.005668635426331331
200,46,0.005446028474005677
200,47,0.00896978047841867
200,48,0.003870575475437859
200,49,0.005874654900144893
250,0,0.003582570403241242
250,1,0.003913193220937382
250,2,0.009346010237931624
250,3,0.006998226873643898
250,4,0.0017415830188191642
250,5,0.004518198366089179
250,6,0.01007840597441215
250,7,0.003934083357140013
250,8,0.003230826757192399
250,9,0.004276342259538741
250,10,0.004005699346022671
250,11,0.004959898232896443
250,12,0.009328803865200947
250,13,0.002191284323112551
250,14,0.002111631726553932
250,15,0.0033001373540808322
250,16,0.004457968297645676
250,17,0.0020673436995749923
250,18,0.010199339575193504
250,19,0.005097027434670931
250,20,0.006165311915603662
250,21,0.00551493805089868
250,22,0.0027970548010050507
250,23,0.005478339022651417
250,24,0.004914793018898163
250,25,0.004275328129594133
250,26,0.009626098464204678
250,27,0.0017985550887451456
250,28,0.010233192336456446
250,29,0.004274866339397668
250,30,0.0032502431663038577
250,31,0.004906211739255793
250,32,0.0050697429986768395
250,33,0.01014466027981671
250,34,0.0076517637543636104
250,35,0.0013176145601159555
250,36,0.0033866633547026915
250,37,0.006238464799715356
250,38,0.008618071605251245
250,39,0.0048888502907232356
250,40,0.00551841823039252
250,41,0.002566254362633282
250,42,0.0014004535693945483
250,43,0.0028592934043768486
250,44,0.008383002583925254
250,45,0.006573503710610009
250,46,0.006101881118970373
250,47,0.014685340709212633
250,48,0.0038725983576919708
250,49,0.003629314027487066
300,0,0.007532314764356065
300,1,0.0008104887850665037
300,2,0.0022849541635547076
300,3,0.004428001357338085
300,4,0.002737799210690485
300,5,0.0023595967445384117
300,6,0.002544591513567135
300,7,0.004488151574985549
300,8,0.006592753645505727
300,9,0.00104647385058063
300,10,0.006701373868807329
300,11,0.0032300701154677975
300,12,0.007274551283781433
300,13,0.0018417198009833542
300,14,0.001045461097805327
300,15,0.005576485197506927
300,16,0.0017773504731302585
300,17,0.005235412746226387
300,18,0.0042929977022255076
300,19,0.004424520228022488
300,20,0.0010162209546487626
300,21,0.0021697378138328316
300,22,0.0009991591842184679
300,23,0.005434517362713793
300,24,0.0037292605214835446
300,25,0.005017507477915435
300,26,0.003504505981554273
300,27,0.004326987578306973
300,28,0.004260578777339688
300,29,0.005288755550857427
300,30,0.0009705439459196851
300,31,0.008933516072378207
300,32,0.0042880954457130225
300,33,0.004750981222525456
300,34,0.0022430918522245422
300,35,0.001777866572827646
300,36,0.003772503308044189
300,37,0.006138788867766832
300,38,0.003257140623160807
300,39,0.0014794960942934047
300,40,0.0015989130431321304
300,41,0.004710331095929507
300,42,0.0007083162530664535
300,43,0.0050639027695405835
300,44,0.004059649903546909
300,45,0.005653967625991367
300,46,0.0068451289029929
300,47,0.004438725218236161
300,48,0.006701902155775649
300,49,0.0014309008462660795
350,0,0.0010396046833343819
350,1,0.012560866831734307
350,2,0.0034521161216287035
350,3,0.0013962005714512015
350,4,0.002791479898455547
350,5,0.004401169730338754
350,6,0.004051542686958631
350,7,0.005126862340163986
350,8,0.0008499918663956712
350,9,0.0020776538478689374
350,10,0.003669656113098291
350,11,0.018045489759393938
350,12,0.017560613524543564
350,13,0.002518454461250341
350,14,0.002413760796762162
350,15,0.007692384482550644
350,16,0.004187609859129774
350,17,0.005710172876212685
350,18,0.014991407661146032
350,19,0.002885078479418257
350,20,0.00478093190772736
350,21,0.0032886251756312993
350,22,0.00798719721964926
350,23,0.014391923875060159
350,24,0.0016302125905785295
350,25,0.002930045370369413
350,26,0.0033569923051313478
350,27,0.007811693166441829
350,28,0.002192246880581131
350,29,0.005860446356386835
350,30,0.0021450596870531725
350,31,0.0026199917720290274
350,32,0.0019986794404388986
350,33,0.0023281034733586047
350,34,0.0018200892232985032
350,35,0.012776779823092204
350,36,0.001083804628069116
350,37,0.009380129709455355
350,38,0.009285090145805162
350,39,0.008563692703433547
350,40,0.0019779756664751124
350,41,0.002992559436307839
350,42,0.0021135553714268984
350,43,0.0027325944394512715
350,44,0.009753085777359801
350,45,0.0022993826681759824
350,46,0.0021301936538634524
350,47,0.0037123821277754827
350,48,0.0014206405367107754
350,49,0.006241555347910994
400,0,0.00404188784888836
400,1,0.001088371429670748
400,2,0.004373431847108219
400,3,0.00438902641799312
400,4,0.001636402793169433
400,5,0.004681031330032238
400,6,0.0013546652015273102
400,7,0.0030333975249876286
400,8,0.005174032019968329
400,9,0.0025413404291660564
400,10,0.0016806969491654621
400,11,0.002717486715671684
400,12,0.005118543148623658
400,13,0.0029301959473237134
400,14,0.0011253065226940844
400,15,0.0026195395793713883
400,16,0.0011929497394256483
400,17,0.0014536398888198587
400,18,0.0022808350880443515
400,19,0.0028114517549010162
400,20,0.004600258304581148
400,21,0.003043318678810564
400,22,0.0011952869366782723
400,23,0.005263369550448228
400,24,0.0038700643997697415
400,25,0.005707912023418561
400,26,0.0017078411007174312
400,27,0.0013080720662998302
400,28,0.0022360740410105853
400,29,0.0018764195431503347
400,30,0.0020979039290027
400,31,0.0014960914777668005
400,32,0.0017754636116652288
400,33,0.006069459158901384
400,34,0.001762390875666716
400,35,0.003459070172388934
400,36,0.00165968305977339
400,37,0.0022053123170758184
400,38,0.0025471226612196135
400,39,0.007912923770057258
400,40,0.001472804443826084
400,41,0.000829171810579091
400,42,0.0016976538257876342
400,43,0.0058453639977501725
400,44,0.0016486040911463601
400,45,0.0014695067359364775
400,46,0.002462078424713035
400,47,0.00871870936968342
400,48,0.004734659389685498
400,49,0.0009546208289976627
450,0,0.0010371592162519332
450,1,0.007272887027682602
450,2,0.003197809837615337
450,3,0.004367214917506211
450,4,0.0024778992826270307
450,5,0.0016846701878215544
450,6,0.0013299204450657309
450,7,0.0022817703115130625
450,8,0.0011283570773691525
450,9,0.0008744505368190181
450,10,0.0021095300039571233
450,11,0.007016771061886609
450,12,0.0013778541017338175
450,13,0.006063342392948552
450,14,0.0031599594084359708
450,15,0.002310467253675521
450,16,0.00068205095180784
450,17,0.0018298811310620323
450,18,0.002833745340249162
450,19,0.0008046254142314009
450,20,0.0027945978042027094
450,21,0.0026940752200458086
450,22,0.0035408488791853774
450,23,0.002253259304514286
450,24,0.0034828799205538284
450,25,0.000602113895574464
450,26,0.0028473955732300836
450,27,0.004501490815899895
450,28,0.005533188675748432
450,29,0.007463746792138585
450,30,0.0030906138548560274
450,31,0.004906296697859028
450,32,0.003621546029162892
450,33,0.0018800652659309053
450,34,0.0030828664538950098
450,35,0.001046840636769038
450,36,0.004581747560448819
450,37,0.0059110110532035465
450,38,0.004072675959099886
450,39,0.0015207311394217153
450,40,0.004026997405896888
450,41,0.0011839225551165799
450,42,0.005665417723370619
450,43,0.002328400219137909
450,44,0.003623350414869531
450,45,0.000978326429732666
450,46,0.004609538267192698
450,47,0.001896526471564552
450,48,0.0008722750039329397
450,49,0.01013351172921943
500,0,0.0014432787400113327
500,1,0.0040095502493099275
500,2,0.0014340928532133403
500,3,0.004740487245658402
500,4,0.001763572174306297
500,5,0.001386140499705669
500,6,0.004502919514779042
500,7,0.002851833272707679
500,8,0.0029122029527577325
500,9,0.0029823982115612818
500,10,0.0036642541226693114
500,11,0.006740878658195218
500,12,0.0017228495548418962
500,13,0.0010213862267949181
500,14,0.0017624234700423984
500,15,0.00582800157103752
500,16,0.0034999290765506245
500,17,0.0025578321050268495
500,18,0.0051856443689114315
500,19,0.004294281459990237
500,20,0.0018951684135656594
500,21,0.0066249850556338655
500,22,0.001277831248425865
500,23,0.003815597384980672
500,24,0.002577795161136536
500,25,0.002131738951362855
500,26,0.002767313859896092
500,27,0.0010816912070856107
500,28,0.0019420585512083409
500,29,0.0024206456356088467
500,30,0.001284301228057695
500,31,0.0035606831982326207
500,32,0.004763410107294679
500,33,0.0022807684075883475
500,34,0.0013495921868159372
500,35,0.0038263122066164216
500,36,0.0034705941466980014
500,37,0.009485752259010738
500,38,0.0031816511033285638
500,39,0.0029284993161569723
500,40,0.003155250495857851
500,41,0.000816682824363652
500,42,0.0051942597231204885
500,43,0.005108298727543567
500,44,0.0036252034813066326
500,45,0.0028842855662061335
